BEDRIJFSNAAM,VESTIGINGSPLAATS,VERSTREKT VOORSCHOT,waarsch_buitenland,provincie,provincie_code,gemeente,gemeente_code
AANNEMINGSBEDRIJF A.J. KUIPERS B.V.,STRIJEN,218547,0,Zuid-Holland,PV28,Hoeksche Waard,1963
AANNEMINGSBEDRIJF GEBR. SCHOULS B.V.,LEIDEN,158904,0,Zuid-Holland,PV28,Leiden,0546
AANNEMINGSBEDRIJF J.F. VAN DULMEN B.V.,ETTEN GLD,21390,0,Gelderland,PV25,Duiven,0226
AANNEMINGSBEDRIJF KRAMER METSLAWIER B.V.,METSLAWIER,32289,0,Fryslân,PV21,Noardeast-Fryslân,1970
AANNEMINGSBEDRIJF P. KLEIN EN ZOON B.V.,HIPPOLYTUSHOEF,9201,0,Noord-Holland,PV27,Hollands Kroon,1911
AANNEMINGSBEDRIJF P.KREUKNIET OTTOLAND B.V.,OTTOLAND,31800,0,Zuid-Holland,PV28,Molenlanden,1978
AANNEMINGSBEDRIJF SCHULER B.V.,EMMEN,59793,0,Drenthe,PV22,Emmen,0114
AANNEMINGSBEDRIJF STEGINK B.V.,VLISSINGEN,8127,0,Zeeland,PV29,Vlissingen,0718
AANNEMINGSBEDRIJF TH. NIENHAUS B.V.,GENDT,26289,0,Gelderland,PV25,Lingewaard,1705
AANNEMINGSBEDRIJF VAN DEN BERK B.V.,ERP,28170,0,Noord-Brabant,PV30,Meierijstad,1948
AANNEMINGSMAATSCHAPPIJ DANIEL PIJNACKER B.V.,KOLLUM,21087,0,Fryslân,PV21,Noardeast-Fryslân,1970
AANNEMINGSMAATSCHAPPIJ J.BOUMAN B.V.,RHENEN,71118,0,Utrecht,PV26,Rhenen,0340
AANNEMINGSMAATSCHAPPIJ MAAS B.V.,LANGEWEG,71073,0,Noord-Brabant,PV30,Moerdijk,1709
AARAB,NIJMEGEN,561,0,Gelderland,PV25,Nijmegen,0268
AARDBEI AMSTERDAM B.V.,AMSTERDAM,6342,0,Noord-Holland,PV27,Amsterdam,0363
AARDEWERKFABRIEK DE DRIETAND B.V.,GOUDA,6042,0,Zuid-Holland,PV28,Gouda,0513
AARDGASSERVICE NOORD B.V.,DOKKUM,95178,0,Fryslân,PV21,Noardeast-Fryslân,1970
AAS INTERNATIONAL B.V.,EINDHOVEN,5985,0,Noord-Brabant,PV30,Eindhoven,0772
AB & AB B.V.,AMSTERDAM,14238,0,Noord-Holland,PV27,Amsterdam,0363
AB BALDER,AMSTERDAM,3690,0,Noord-Holland,PV27,Amsterdam,0363
A-B TRANSPORT SERVICE B.V.,VOLKEL,12210,0,Noord-Brabant,PV30,Maashorst,1991
AB WINKELEXPLOITATIE AMSTERDAM BV,AMSTERDAM,720,0,Noord-Holland,PV27,Amsterdam,0363
AB.AZ HOLDING B.V.,HAARLEM,8409,0,Noord-Holland,PV27,Haarlem,0392
AB.AZ STUDENT B.V.,UTRECHT,6459,0,Utrecht,PV26,Utrecht,0344
AB.AZ STUDENT B.V.,UTRECHT,19647,0,Utrecht,PV26,Utrecht,0344
ABADI,AMSTERDAM,8586,0,Noord-Holland,PV27,Amsterdam,0363
ABANOUB AMSTERDAM B.V.,AMSTERDAM,4992,0,Noord-Holland,PV27,Amsterdam,0363
ABANOUB B.V.,AMSTERDAM,1803,0,Noord-Holland,PV27,Amsterdam,0363
ABAN-S B.V.,S-GRAVENHAGE,10218,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ABATTOIR NOORD-HOLLAND B.V.,OOST-GRAFTDIJK,5265,0,Noord-Holland,PV27,Alkmaar,0361
ABAZ VERVOERSREGIE B.V.,UTRECHT,5352,0,Utrecht,PV26,Utrecht,0344
ABBINK AARDAPPELEN B.V.,VRIEZENVEEN,1038,0,Overijssel,PV23,Twenterand,1700
ABC AMERICAN BUFFET CORNER B.V.,VELP NB,39762,0,Noord-Brabant,PV30,Land van Cuijk,1982
ABC AUTOBANDEN CENTRUM WAGENINGEN B.V.,WAGENINGEN,5736,0,Gelderland,PV25,Wageningen,0289
ABC AUTOBANDENCENTRUM BUNSCHOTEN- SPAKENBURG B.V.,BUNSCHOTEN-SPAKENBURG,9852,0,Utrecht,PV26,Bunschoten,0313
ABC BANDEN & AUTOSERVICE DEVENTER B.V.,BUNSCHOTEN-SPAKENBURG,1245,0,Utrecht,PV26,Bunschoten,0313
ABC BOUW EN ONDERHOUD B.V.,S-GRAVENHAGE,7539,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ABC POETSSALON B.V.,AMERSFOORT,2760,0,Utrecht,PV26,Amersfoort,0307
ABC TRACTORS B.V.,HELMOND,1143,0,Noord-Brabant,PV30,Helmond,0794
ABDAIN,S-GRAVENHAGE,5046,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ABDELAZIZ,ZAANDAM,84735,0,Noord-Holland,PV27,Zaanstad,0479
ABDELKHALKI,GOUDA,1938,0,Zuid-Holland,PV28,Gouda,0513
ABDIJ KONINGSOORD,ARNHEM,5292,0,Gelderland,PV25,Arnhem,0202
ABDOELRAZAK,BARENDRECHT,2274,0,Zuid-Holland,PV28,Barendrecht,0489
ABDULLAH,HARDERWIJK,915,0,Gelderland,PV25,Harderwijk,0243
ABDULLAH,HARDERWIJK,2085,0,Gelderland,PV25,Harderwijk,0243
ABECO HOLLAND B.V.,COEVORDEN,7797,0,Drenthe,PV22,Coevorden,0109
ABEELEN,BLADEL,4821,0,Noord-Brabant,PV30,Bladel,1728
ABEL TALENT B.V.,BUNNIK,75963,0,Utrecht,PV26,Bunnik,0312
"ABELS & PARTNERS, ARCHITECTEN B.V.",AMSTERDAM,25683,0,Noord-Holland,PV27,Amsterdam,0363
ABEN SIGN CENTRE B.V.,CUIJK,12381,0,Noord-Brabant,PV30,Land van Cuijk,1982
ABG UITZENDBUREAU B.V.,GRONINGEN,67059,0,Groningen,PV20,Groningen,0014
ABG UITZENDBUREAU B.V.,GRONINGEN,11084,0,Groningen,PV20,Groningen,0014
ABI VEENENDAAL B.V.,VEENENDAAL,25638,0,Utrecht,PV26,Veenendaal,0345
ABIANT BEDRIJFSVERZORGING B.V.,BEDUM,156456,0,Groningen,PV20,Het Hogeland,1966
ABIANT BOUWSERVICE B.V.,GRONINGEN,118671,0,Groningen,PV20,Groningen,0014
ABIANT DETACHERING B.V.,GRONINGEN,115632,0,Groningen,PV20,Groningen,0014
ABIANT NL B.V.,GRONINGEN,207051,0,Groningen,PV20,Groningen,0014
ABIANT PERSONEELSDIENSTEN B.V.,GRONINGEN,1202469,0,Groningen,PV20,Groningen,0014
ABIANT UITZENDORGANISATIE B.V.,GRONINGEN,105528,0,Groningen,PV20,Groningen,0014
A-BIKE B.V.,AMSTERDAM,5250,0,Noord-Holland,PV27,Amsterdam,0363
ABINA B.V.,AMSTELVEEN,27066,0,Noord-Holland,PV27,Amstelveen,0362
ABIOM FLEET SYSTEMS B.V.,WIJCHEN,177558,0,Gelderland,PV25,Wijchen,0296
ABITO MODE B.V.,LUNTEREN,3198,0,Gelderland,PV25,Ede,0228
ABIZZ ADMINISTRATIONS & SERVICES B.V,EMMER-COMPASCUUM,20406,0,Drenthe,PV22,Emmen,0114
ABK RENOVATIEWERKEN B.V.,ZAANDAM,23589,0,Noord-Holland,PV27,Zaanstad,0479
ABNN AUTOMOTIVE B.V.,KLAZIENAVEEN,5691,0,Drenthe,PV22,Emmen,0114
ABODEE B.V.,BREDA,4032,0,Noord-Brabant,PV30,Breda,0758
ABOUELNAGA,AMSTERDAM,75,0,Noord-Holland,PV27,Amsterdam,0363
ABOUT BACKOFFICE SERVICES B.V.,WEESP,423633,0,Noord-Holland,PV27,Amsterdam,0363
ABOUT BACKOFFICE SERVICES B.V.,WEESP,6435,0,Noord-Holland,PV27,Amsterdam,0363
ABOUT BACKOFFICE SERVICES B.V.,WEESP,35940,0,Noord-Holland,PV27,Amsterdam,0363
ABOUT BACKOFFICE SERVICES B.V.,WEESP,1506,0,Noord-Holland,PV27,Amsterdam,0363
ABOUT BACKOFFICE SERVICES II B.V.,WEESP,33609,0,Noord-Holland,PV27,Amsterdam,0363
ABOUTSHOES B.V.,TILBURG,2148,0,Noord-Brabant,PV30,Tilburg,0855
ABR B.V.,GEFFEN,11508,0,Noord-Brabant,PV30,Oss,0828
ABRAHAMIAN,CAPELLE AAN DEN IJSSEL,2751,0,Zuid-Holland,PV28,Capelle aan den IJssel,0502
ABRAXAS B.V.,AMSTERDAM,61413,0,Noord-Holland,PV27,Amsterdam,0363
ABRAZO BRASSERIE B.V.,ROTTERDAM,16452,0,Zuid-Holland,PV28,Rotterdam,0599
ABSOLUTE ADVOCATEN B.V.,HUISSEN,8241,0,Gelderland,PV25,Lingewaard,1705
ABSOLUTE AUDIO LABS B.V.,HILVERSUM,37854,0,Noord-Holland,PV27,Hilversum,0402
ABSOLUTELY FRESH B.V.,ENSCHEDE,33414,0,Overijssel,PV23,Enschede,0153
ABSTRACT IT B.V.,GELDERMALSEN,8967,0,Gelderland,PV25,West Betuwe,1960
ABSWOUDE,NOORDWIJKERHOUT,14454,0,Zuid-Holland,PV28,Noordwijk,0575
ABTECH NEDERLAND B.V.,ROTTERDAM,15135,0,Zuid-Holland,PV28,Rotterdam,0599
ABU NOURI,BEERTA,2067,0,Groningen,PV20,Oldambt,1895
ABU UITGEVERIJ MEDIA SERVICE B.V.,DOETINCHEM,6216,0,Gelderland,PV25,Doetinchem,0222
ABU-AFBOUW B.V.,VEENDAM,29340,0,Groningen,PV20,Veendam,0047
ABUCON B.V.,BEMMEL,70659,0,Gelderland,PV25,Lingewaard,1705
ABUSEFIN B.V.,AMSTERDAM,2520,0,Noord-Holland,PV27,Amsterdam,0363
AC LUXURY ESTATE B.V.,AMSTERDAM,2076,0,Noord-Holland,PV27,Amsterdam,0363
AC OOSTINDIE,HOOGEVEEN,3834,0,Drenthe,PV22,Hoogeveen,0118
ACADEMIE MERCUUR B.V.,EMMEN,3798,0,Drenthe,PV22,Emmen,0114
ACADEMIE VOOR LEEFSTIJL EN GEZONDHEID B.V.,ROTTERDAM,9300,0,Zuid-Holland,PV28,Rotterdam,0599
ACADEMIE VOOR MEDEZEGGENSCHAP B.V.,TILBURG,6336,0,Noord-Brabant,PV30,Tilburg,0855
ACADEMY BARTELS B.V.,HOOGE MIERDE,67362,0,Noord-Brabant,PV30,Reusel-De Mierden,1667
ACAI EVENTS B.V.,NIJKERK GLD,4569,0,Gelderland,PV25,Duiven,0226
ACANTHIS DOCUMENT SOLUTIONS B.V.,HARDINXVELD-GIESSENDAM,35163,0,Zuid-Holland,PV28,Hardinxveld-Giessendam,0523
ACAR,ZAANDAM,5328,0,Noord-Holland,PV27,Zaanstad,0479
ACCEDIS B.V.,HOOFDDORP,78762,0,Noord-Holland,PV27,Haarlemmermeer,0394
ACCENDIUM SERVICES B.V.,BREDA,7020,0,Noord-Brabant,PV30,Breda,0758
ACCESS DATA SOLUTIONS B.V.,EINDHOVEN,6114,0,Noord-Brabant,PV30,Eindhoven,0772
ACCESS ICT SOLUTIONS B.V.,EINDHOVEN,7293,0,Noord-Brabant,PV30,Eindhoven,0772
ACCOM INTERIEURS V.O.F.,RHENEN,6090,0,Utrecht,PV26,Rhenen,0340
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,294012,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,225984,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,198975,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,97812,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,26733,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,281076,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,106422,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,136278,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,174870,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,85122,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,47427,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,54684,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,245997,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,458556,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,AMSTERDAM,106368,0,Noord-Holland,PV27,Amsterdam,0363
ACCOR HOSPITALITY NEDERLAND N.V.,S-GRAVENHAGE,102807,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ACCOR HOTELS SERVICES NETHERLANDS B.V.,SCHIPHOL,282153,0,Noord-Holland,PV27,Haarlemmermeer,0394
ACCUCOMS INTERNATIONAL B.V.,S-GRAVENHAGE,54609,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ACCURAAT B.V.,AALSMEER,24915,0,Noord-Holland,PV27,Aalsmeer,0358
ACE AGENCY B.V.,AMSTERDAM,164781,0,Noord-Holland,PV27,Amsterdam,0363
ACEAN EUROPE B.V.,LEIDEN,11691,0,Zuid-Holland,PV28,Leiden,0546
ACEM,DIEREN,5292,0,Gelderland,PV25,Rheden,0275
ACFM Maatje-SANDERS,VELDHOVEN,741,0,Noord-Brabant,PV30,Veldhoven,0861
ACHELLAL,AMSTERDAM,8823,0,Noord-Holland,PV27,Amsterdam,0363
ACHILLES B.V.,MONSTER,25432,0,Zuid-Holland,PV28,Westland,1783
ACHLAK,ROTTERDAM,7749,0,Zuid-Holland,PV28,Rotterdam,0599
ACHMED HEIN B.V.,AMSTERDAM,14715,0,Noord-Holland,PV27,Amsterdam,0363
ACHTENAAR V.O.F.,EINDHOVEN,23910,0,Noord-Brabant,PV30,Eindhoven,0772
ACHTERKAMP,ROTTERDAM,7149,0,Zuid-Holland,PV28,Rotterdam,0599
ACHTERKAMP BEDRIJFSOPLEIDINGEN B.V.,BAAK,64377,0,Gelderland,PV25,Bronckhorst,1876
ACI INSPECTIE & PREVENTIE B.V.,TIEL,10035,0,Gelderland,PV25,Tiel,0281
ACI RECONDITIONERING & SCHADE- HERSTEL B.V.,TIEL,52728,0,Gelderland,PV25,Tiel,0281
ACKDENTOH B.V.,OOSTERHOUT NB,17019,0,Noord-Brabant,PV30,Land van Cuijk,1982
ACKDENTOH TANDZORG B.V.,OOSTERHOUT NB,4479,0,Noord-Brabant,PV30,Land van Cuijk,1982
ACMJ HOEKS,BERGEIJK,405,0,Noord-Brabant,PV30,Bergeijk,1724
A-COMMUNICATIE B.V.,DOKKUM,3654,0,Fryslân,PV21,Noardeast-Fryslân,1970
ACQUIRE MEDIA B.V.,ZWOLLE,10311,0,Overijssel,PV23,Zwolle,0193
ACQUIRE PUBLISHING B.V.,ZWOLLE,39360,0,Overijssel,PV23,Zwolle,0193
ACR AIRCONDITIONING B.V.,VUGHT,13005,0,Noord-Brabant,PV30,Vught,0865
ACRATS TRAINING SERVICES B.V.,HOOGERHEIDE,4095,0,Noord-Brabant,PV30,Woensdrecht,0873
ACRO HOTEL B.V.,AMSTERDAM,33408,0,Noord-Holland,PV27,Amsterdam,0363
ACS AUDIOVISUAL SOLUTIONS B.V.,AMSTERDAM,365616,0,Noord-Holland,PV27,Amsterdam,0363
ACS MEDIA CONTENT B.V.,S-GRAVENHAGE,3849,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ACSEND B.V.,HARDENBERG,9330,0,Overijssel,PV23,Hardenberg,0160
ACSI FREELIFE B.V.,ANDELST,12177,0,Gelderland,PV25,Overbetuwe,1734
ACSI PUBLISHING B.V.,ANDELST,387363,0,Gelderland,PV25,Overbetuwe,1734
ACSI TOUROPERATING B.V.,ANDELST,95526,0,Gelderland,PV25,Overbetuwe,1734
ACT MACHINERY B.V.,JOURE,23835,0,Fryslân,PV21,De Fryske Marren,1940
ACTA DENTAL EDUCATION B.V.,AMSTERDAM,24552,0,Noord-Holland,PV27,Amsterdam,0363
ACTA DIURNA SALLAND B.V.,DIEREN,15321,0,Gelderland,PV25,Rheden,0275
ACTA GROUP B.V.,AMERSFOORT,7863,0,Utrecht,PV26,Amersfoort,0307
ACTA SAFETY PROFESSIONALS B.V.,AMERSFOORT,51117,0,Utrecht,PV26,Amersfoort,0307
ACTA SERVICES B.V.,BEMMEL,6744,0,Gelderland,PV25,Lingewaard,1705
ACTIEF IN WERK B.V.,EINDHOVEN,3180,0,Noord-Brabant,PV30,Eindhoven,0772
ACTIFORCE INTERNATIONAL B.V.,BUNSCHOTEN-SPAKENBURG,103434,0,Utrecht,PV26,Bunschoten,0313
ACTION TEAM B.V.,GELDROP,11838,0,Noord-Brabant,PV30,Geldrop-Mierlo,1771
ACTIONSIGN B.V.,EINDHOVEN,5028,0,Noord-Brabant,PV30,Eindhoven,0772
ACTIS JURA B.V.,GRONINGEN,3816,0,Groningen,PV20,Groningen,0014
ACTIVATION HEROES B.V.,WIJK BIJ DUURSTEDE,12852,0,Utrecht,PV26,Wijk bij Duurstede,0352
ACTIVE GEBOUWEN ONDERHOUD B.V.,SCHIPHOL,66717,0,Noord-Holland,PV27,Haarlemmermeer,0394
ACTIVE HEALTH CENTER YPENBURG B.V.,DELFT,10041,0,Zuid-Holland,PV28,Delft,0503
ACTIVE HEALTH GROUP B.V.,ROTTERDAM,249570,0,Zuid-Holland,PV28,Rotterdam,0599
ACTIVE HEDGE GROUP B.V.,HILVERSUM,22869,0,Noord-Holland,PV27,Hilversum,0402
ACTIVE SPORT & HEALTHCENTER VOF,S-HEERENBERG,4758,0,Gelderland,PV25,Montferland,1955
ACTIVE UITZENDBUREAU B.V.,UTRECHT,14463,0,Utrecht,PV26,Utrecht,0344
ACTIVITY INTERNATIONAL B.V.,ENSCHEDE,3882,0,Overijssel,PV23,Enschede,0153
AD & C APPLICATION DEVELOPMENT AND CONSULTANCY B.V.,WOUDRICHEM,14295,0,Noord-Brabant,PV30,Altena,1959
AD ASTRA SERVICES B.V.,UTRECHT,88875,0,Utrecht,PV26,Utrecht,0344
AD BALLON BALLONVAARTEN B.V.,GALDER,1347,0,Noord-Brabant,PV30,Alphen-Chaam,1723
AD BRAK CATERING B.V.,WOERDEN,999,0,Utrecht,PV26,Woerden,0632
AD DE GOEY AUTOSCHADESPECIALISTEN B.V.,WOERDEN,24060,0,Utrecht,PV26,Woerden,0632
AD EIGHT B.V.,ROERMOND,15627,0,Limburg,PV31,Roermond,0957
AD HOC DETACHERING B.V.,S-GRAVENHAGE,27372,0,Zuid-Holland,PV28,'s-Gravenhage,0518
AD HOC SALES SUPPORT B.V.,S-HERTOGENBOSCH,26856,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
AD LIN EXPLOITATIEMAATSCHAPPIJ B.V.,AMSTERDAM,47463,0,Noord-Holland,PV27,Amsterdam,0363
AD VAN GILS MOTORS V.O.F.,BREDA,1914,0,Noord-Brabant,PV30,Breda,0758
ADA B.V.,HEERHUGOWAARD,61095,0,Noord-Holland,PV27,Dijk en Waard,1980
ADA B.V.,HEERHUGOWAARD,1260,0,Noord-Holland,PV27,Dijk en Waard,1980
ADA CAR CLEANING B.V.,ZOETERMEER,10680,0,Zuid-Holland,PV28,Zoetermeer,0637
ADA COSMETICS INTERNATIONAL B.V. IN LIQUIDATIE,HEEMSTEDE,15720,0,Noord-Holland,PV27,Heemstede,0397
ADA TEXTIELRECYCLING B.V.,ROTTERDAM,95019,0,Zuid-Holland,PV28,Rotterdam,0599
ADAFRESH B.V.,MAASDIJK,9552,0,Zuid-Holland,PV28,Westland,1783
ADAM,CHAAM,8202,0,Noord-Brabant,PV30,Alphen-Chaam,1723
A'DAM LOOKOUT B.V.,AMSTERDAM,57267,0,Noord-Holland,PV27,Amsterdam,0363
A'DAM SIX SENSES B.V.,AMSTERDAM,264858,0,Noord-Holland,PV27,Amsterdam,0363
A-DAM TRADING B.V.,OCHTEN,4776,0,Gelderland,PV25,Neder-Betuwe,1740
ADAMS CHICKEN GROOT- & DETAILHANDEL B.V.,ROTTERDAM,4146,0,Zuid-Holland,PV28,Rotterdam,0599
ADAMS MULTILINGUAL RECRUITMENT B.V.,AMSTERDAM,37848,0,Noord-Holland,PV27,Amsterdam,0363
ADAMS MULTILINGUAL RECRUITMENT B.V.,AMSTERDAM,71253,0,Noord-Holland,PV27,Amsterdam,0363
ADAMS UNIVERSAL LTD,S-GRAVENHAGE,981,0,Zuid-Holland,PV28,'s-Gravenhage,0518
ADAMUS,GRONINGEN,1125,0,Groningen,PV20,Groningen,0014
ADAPTICS HEALTH & PERFORMANCE B.V.,ARNHEM,112743,0,Gelderland,PV25,Arnhem,0202
ADAS EVENEMENTEN B.V.,KLARENBEEK,13836,0,Gelderland,PV25,Apeldoorn,0200
ADC ADMINISTRATIE B.V.,S-HERTOGENBOSCH,6393,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADC ARCHEOLOGISCHE OPGRAVINGEN B.V.,AMERSFOORT,154095,0,Utrecht,PV26,Amersfoort,0307
ADC DETACHERING B.V.,S-HERTOGENBOSCH,26763,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADC EINDHOVEN B.V.,EINDHOVEN,7941,0,Noord-Brabant,PV30,Eindhoven,0772
ADC NEDERLAND B.V.,S-HERTOGENBOSCH,112890,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADC TRANSPORT B.V.,ROTTERDAM,12426,0,Zuid-Holland,PV28,Rotterdam,0599
ADC10 B.V.,CUIJK,26070,0,Noord-Brabant,PV30,Land van Cuijk,1982
ADCHIEVE B.V.,S-HERTOGENBOSCH,51600,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADCHIEVE NETHERLANDS B.V.,S-HERTOGENBOSCH,44670,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADCOATRA B.V.,HEERLEN,2625,0,Limburg,PV31,Heerlen,0917
ADCOMBI GROUP B.V.,AMSTERDAM,69318,0,Noord-Holland,PV27,Amsterdam,0363
ADD LIGHT B.V.,HAREN GN,19170,0,Groningen,PV20,Groningen,0014
ADDAL IT SERVICES V.O.F.,MIJDRECHT,13833,0,Utrecht,PV26,De Ronde Venen,0736
ADDED VENUE B.V.,ROTTERDAM,4872,0,Zuid-Holland,PV28,Rotterdam,0599
ADDIKT B.V.,AMSTERDAM,7323,0,Noord-Holland,PV27,Amsterdam,0363
ADDINK DISTRIBUTIE B.V.,ZUTPHEN,66996,0,Gelderland,PV25,Zutphen,0301
ADDITIVE MANUFACTURING RESEARCH EUROPE B.V.,EMST,2499,0,Gelderland,PV25,Epe,0232
ADDSECURE SMART TRANSPORT B.V.,GORINCHEM,103464,0,Zuid-Holland,PV28,Gorinchem,0512
ADECO PROJECT ENGINEERING B.V.,S-HERTOGENBOSCH,50973,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADELPHOI MUSIC LIMITED,AMSTERDAM,2835,0,Noord-Holland,PV27,Amsterdam,0363
ADEMA,KAMPEN,7761,0,Overijssel,PV23,Kampen,0166
ADENTA TANDENWINKEL S.R.L.,NOORDWIJK ZH,5850,0,Zuid-Holland,PV28,Noordwijk,0575
ADEPTH B.V.,UTRECHT,42588,0,Utrecht,PV26,Utrecht,0344
ADEX INTERNATIONAL TRAVEL B.V.,ALMERE,7863,0,Flevoland,PV24,Almere,0034
ADEXPO B.V.,ROOSENDAAL,174264,0,Noord-Brabant,PV30,Roosendaal,1674
ADFORMIX B.V.,HEERHUGOWAARD,14319,0,Noord-Holland,PV27,Dijk en Waard,1980
ADHOC HORECAMAKELAARS B.V.,BODEGRAVEN,30501,0,Zuid-Holland,PV28,Bodegraven-Reeuwijk,1901
ADILANTI B.V.,LANDGRAAF,639,0,Limburg,PV31,Landgraaf,0882
ADIS B.V.,RIDDERKERK,15096,0,Zuid-Holland,PV28,Ridderkerk,0597
ADJ van RUYVEN,UTRECHT,6636,0,Utrecht,PV26,Utrecht,0344
ADK INSIGHTS B.V.,HOOFDDORP,35901,0,Noord-Holland,PV27,Haarlemmermeer,0394
ADKOW B.V.,WAARDENBURG,19227,0,Gelderland,PV25,West Betuwe,1960
ADLEGRO B.V.,DRONTEN,40182,0,Flevoland,PV24,Dronten,0303
ADM HANDELSMAATSCHAPPIJ B.V.,GELDROP,27399,0,Noord-Brabant,PV30,Geldrop-Mierlo,1771
ADMINISTRATIEKANTOOR OOSTLAND B.V.,CAPELLE AAN DEN IJSSEL,2391,0,Zuid-Holland,PV28,Capelle aan den IJssel,0502
ADMINISTRATIEKANTOOR PETIET JVG B.V.,AMSTERDAM,30402,0,Noord-Holland,PV27,Amsterdam,0363
ADMINISTRATIES GORINCHEM B.V.,GORINCHEM,3654,0,Zuid-Holland,PV28,Gorinchem,0512
ADMIRAAL HOLDING B.V.,HASSELT,771,0,Overijssel,PV23,Zwartewaterland,1896
ADMIX B.V.,ROTTERDAM,78327,0,Zuid-Holland,PV28,Rotterdam,0599
ADOPTIESTICHTING A NEW WAY,NIJMEGEN,23145,0,Gelderland,PV25,Nijmegen,0268
ADREM POORT- EN AFRASTERINGS- PROJECTEN B.V.,SEVENUM,15633,0,Limburg,PV31,Horst aan de Maas,1507
ADRIAANS HORECA SLAGERIJ B.V.,GELDROP,15861,0,Noord-Brabant,PV30,Geldrop-Mierlo,1771
ADRIATIC INTERNATIONAL V.O.F.,VEENDAM,4629,0,Groningen,PV20,Veendam,0047
ADRIE JONK AUTOVERHUUR & SHORTLEASE B.V.,PURMEREND,6075,0,Noord-Holland,PV27,Purmerend,0439
ADSERFA B.V.,NOORDWIJKERHOUT,15732,0,Zuid-Holland,PV28,Noordwijk,0575
ADVANCE COMMUNICATION B.V.,GELEEN,33489,0,Limburg,PV31,Sittard-Geleen,1883
ADVANCED CARGO TRANSHIPMENT B.V.,UTRECHT,29607,0,Utrecht,PV26,Utrecht,0344
ADVANCED CLIMATE SYSTEMS B.V.,GRONINGEN,34440,0,Groningen,PV20,Groningen,0014
ADVANCED INTERIOR SOLUTIONS INTERNATIONAL B.V.,AMSTERDAM,14829,0,Noord-Holland,PV27,Amsterdam,0363
ADVANCED MECHANICAL ENGINEERS B.V.,NIEUWKUIJK,43926,0,Noord-Brabant,PV30,Heusden,0797
ADVANCED PARTS BY POSEIDON B.V.,BARENDRECHT,6030,0,Zuid-Holland,PV28,Barendrecht,0489
ADVANCED SEALING TECHNOLOGY B.V.,BERGEN OP ZOOM,12015,0,Noord-Brabant,PV30,Bergen op Zoom,0748
ADVANDO PROJECT CONTROL B.V.,TERNEUZEN,17430,0,Zeeland,PV29,Terneuzen,0715
ADVANTE B.V.,HARDINXVELD-GIESSENDAM,35085,0,Zuid-Holland,PV28,Hardinxveld-Giessendam,0523
ADVENTURE VALLEY ZOETERMEER B.V.,ZOETERMEER,24057,0,Zuid-Holland,PV28,Zoetermeer,0637
ADVERTISING GROUP 'S-HERTOGENBOSCH B.V.,S-HERTOGENBOSCH,8643,0,Noord-Brabant,PV30,'s-Hertogenbosch,0796
ADVIES- EN INCASSOBUREAU JUSTICE B.V.,ROTTERDAM,3138,0,Zuid-Holland,PV28,Rotterdam,0599
ADVIESBUREAU ATIM B.V.,BILTHOVEN,16974,0,Utrecht,PV26,De Bilt,0310
